effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),32.10447227620497,0.4831475182792454,66.44859191359751,24.201045407745386,6.56090800248061e-29
fixed,NA,X_i,-0.485580948204399,0.04676634890553018,-10.383127175168008,44972.00000887767,3.160150537359218e-25
fixed,NA,Y_i,-0.35425860732471487,0.1207501936493627,-2.9338139891801704,44972.00000732208,0.0033499383896323813
fixed,NA,X_i:Y_i,-0.47580531713362495,0.14788818039159815,-3.217331607392314,44972.00000699591,0.0012948054112360311
ran_pars,subj_id,sd__(Intercept),2.4081811782390625,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6766348905530215,NA,NA,NA,NA
fixed,NA,(Intercept),32.01949347860631,0.4570806377132236,70.05217643608789,24.21863302567779,1.7700962434298796e-29
fixed,NA,X_i,1.3479883454330448,0.04611122279071058,29.23341138775019,44972.00000338097,4.0592020240438506e-186
fixed,NA,Y_i,1.5089101471929565,0.11905866529445472,12.673669265997017,44972.000002800356,9.564978840911303e-37
fixed,NA,X_i:Y_i,0.7389905457952893,0.14581648971411118,5.067949086170977,44972.00000267853,4.0371524474154767e-7
ran_pars,subj_id,sd__(Intercept),2.277637003514124,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6111222790710595,NA,NA,NA,NA
fixed,NA,(Intercept),31.83685292810656,0.3975955100434435,80.07347196810116,24.29995658445691,5.832490252279452e-31
fixed,NA,X_i,1.214427474892499,0.04692380299356175,25.880840797561238,44971.99999827913,1.3029909702426665e-146
fixed,NA,Y_i,1.128705771240088,0.12115673835652158,9.316079209054843,44971.999999959,1.2599509541012889e-20
fixed,NA,X_i:Y_i,1.542095817568434,0.1483860939366824,10.392455092365052,44971.99999968592,2.8664526289745607e-25
ran_pars,subj_id,sd__(Intercept),1.9787261943161474,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.692380299356173,NA,NA,NA,NA
fixed,NA,(Intercept),31.770069442209586,0.39943709655524057,79.53710287851521,24.301160179216307,6.84413905197271e-31
fixed,NA,X_i,-0.19947142922855682,0.04723805922323986,-4.222684684946206,44971.99999591826,2.418834079267219e-5
fixed,NA,Y_i,-0.18064201517830555,0.1219681444525118,-1.4810589764168984,44971.999999222506,0.13859786422123374
fixed,NA,X_i:Y_i,0.05475877299742974,0.1493798593913623,0.36657400281765223,44971.99999887072,0.7139385275443966
ran_pars,subj_id,sd__(Intercept),1.9878529326799392,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7238059223239866,NA,NA,NA,NA
fixed,NA,(Intercept),32.18489122195914,0.38174421747624665,84.31009494979918,24.322949763206402,1.585046977075277e-31
fixed,NA,X_i,0.1337808916768752,0.04673301619861652,2.8626633279628897,44972.000019728934,0.0042029068815610015
fixed,NA,Y_i,0.24758385836017915,0.12066412897018892,2.05184308272218,44972.00000265659,0.040190692144829974
fixed,NA,X_i:Y_i,-0.04166294281622892,0.1477827731171721,-0.28192015846932134,44972.000002431065,0.778006029235351
ran_pars,subj_id,sd__(Intercept),1.8991620808861256,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.673301619861655,NA,NA,NA,NA
fixed,NA,(Intercept),31.29395175835546,0.3211012944257898,97.45819248196102,24.43476261176253,3.563667421769219e-33
fixed,NA,X_i,0.7548813119401658,0.04553459074720359,16.578194720823866,44972.00001947061,1.5267996099123137e-61
fixed,NA,Y_i,0.3036898933526846,0.11756980776019324,2.5830602187605844,44972.00001856172,0.009795950161404934
fixed,NA,X_i:Y_i,1.4883182789960028,0.1439930190847917,10.33604468088548,44972.00001872284,5.163768344291681e-25
ran_pars,subj_id,sd__(Intercept),1.5947082437922655,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.553459074720358,NA,NA,NA,NA
fixed,NA,(Intercept),31.30379696853522,0.49541032158643994,63.18761560778924,24.20486106201249,2.185180920494314e-28
fixed,NA,X_i,0.008622898323257636,0.048392093501653244,0.17818816462162457,44972.000000448716,0.8585760068398948
fixed,NA,Y_i,-0.2885097372021506,0.12494784814667687,-2.3090412638676874,44972.00000074185,0.02094580124017332
fixed,NA,X_i:Y_i,0.039114261014727855,0.15302923620905753,0.25559992314993174,44972.00000075809,0.7982609466966709
ran_pars,subj_id,sd__(Intercept),2.4691607393427457,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.839209350165326,NA,NA,NA,NA
fixed,NA,(Intercept),31.754916852602953,0.3562964469932444,89.12498881361296,24.36391759211935,3.734158978752284e-32
fixed,NA,X_i,-0.48352102972121475,0.046272268630131445,-10.449477495606448,44971.99999211278,1.576040796252453e-25
fixed,NA,Y_i,0.24828383426745354,0.11947448386382345,2.0781327212130623,44971.99999904234,0.03770279431024566
fixed,NA,X_i:Y_i,-0.8454053335802193,0.14632576137437492,-5.777556362185925,44971.99999904339,7.629198361627173e-9
ran_pars,subj_id,sd__(Intercept),1.7714382779889593,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.627226863013148,NA,NA,NA,NA
fixed,NA,(Intercept),31.366248855599558,0.42045002699353656,74.60160980339701,24.256068357021157,3.569948258951638e-30
fixed,NA,X_i,-0.41193266154256797,0.04588176025529257,-8.97813552162159,44972.00000804825,2.8576467101636067e-19
fixed,NA,Y_i,-0.5389161290610593,0.11846619557561958,-4.5491131579139585,44972.000001187494,5.401304534758067e-6
fixed,NA,X_i:Y_i,-0.07827984443447465,0.145090865464513,-0.5395228995558008,44972.00000115176,0.5895287715658588
ran_pars,subj_id,sd__(Intercept),2.0938887342234653,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.588176025529252,NA,NA,NA,NA
fixed,NA,(Intercept),32.04075332018794,0.4214348223070854,76.02777849439532,24.27427872696034,2.1682750420957968e-30
fixed,NA,X_i,0.537573754659355,0.04757896155726064,11.298560058154951,44971.99999672216,1.4621657790015952e-29
fixed,NA,Y_i,0.4489982952359918,0.12284835049407576,3.6548988523671246,44971.99999828435,2.5757605325334615e-4
fixed,NA,X_i:Y_i,0.7356602722794052,0.15045788722653566,4.889476290277588,44971.999998499276,1.014527617900016e-6
ran_pars,subj_id,sd__(Intercept),2.0982024314495944,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.75789615572607,NA,NA,NA,NA
fixed,NA,(Intercept),31.826132423208204,0.4308519511906438,73.86790830413518,24.256044777326697,4.532758307443556e-30
fixed,NA,X_i,0.3057737897868542,0.047016702692813134,6.503514118900433,44972.00000007132,7.928564859281535e-11
fixed,NA,Y_i,0.32846996519720034,0.12139660434856703,2.7057590857653806,44972.00000036557,0.006817415053014164
fixed,NA,X_i:Y_i,0.1122159915973596,0.1486798685802613,0.754749063668848,44972.00000058625,0.4504035137974326
ran_pars,subj_id,sd__(Intercept),2.1456915568980186,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.701670269281308,NA,NA,NA,NA
fixed,NA,(Intercept),31.5239628358767,0.395654775841994,79.67542605492496,24.289787568894624,6.736602184192685e-31
fixed,NA,X_i,0.25337420773492936,0.04590728987476204,5.519258671687004,44971.99999931858,3.4230698481058545e-8
fixed,NA,Y_i,0.6772731808231572,0.11853211276964641,5.713837077546741,44971.99999856924,1.1115269659877363e-8
fixed,NA,X_i:Y_i,-0.4486430149026925,0.14517159720983389,-3.090432450462159,44971.99999858841,0.0019998726960654637
ran_pars,subj_id,sd__(Intercept),1.9693762684517908,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.590728987476199,NA,NA,NA,NA
fixed,NA,(Intercept),31.472071979241697,0.43080330537343015,73.05438836399128,24.255870141195977,5.924997261464595e-30
fixed,NA,X_i,0.3999161844579197,0.0469923144804679,8.51024659839095,44971.99999514079,1.7883655221720822e-17
fixed,NA,Y_i,0.42492064111906397,0.12133363425506243,3.502084510431904,44971.999998644445,4.620807466152562e-4
fixed,NA,X_i:Y_i,0.1836825996968051,0.1486027462811905,1.236064637387222,44971.99999874596,0.21644099415019535
ran_pars,subj_id,sd__(Intercept),2.145456261737575,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.699231448046784,NA,NA,NA,NA
fixed,NA,(Intercept),31.324150594363797,0.47511900402880214,65.9290626742956,24.21320793355798,7.723667182953598e-29
fixed,NA,X_i,0.16768792936617827,0.0473331917973318,3.5427133264997974,44971.999995017824,3.9643383471491006e-4
fixed,NA,Y_i,0.37074383690406804,0.12221377570260504,3.033568309077006,44972.000001713655,0.002418178253107547
fixed,NA,X_i:Y_i,0.11057780374766393,0.14968069500516748,0.7387579523454673,44972.000001846725,0.46005784388913107
ran_pars,subj_id,sd__(Intercept),2.3677227840370216,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.733319179733178,NA,NA,NA,NA
fixed,NA,(Intercept),32.00220655650196,0.5701798132626626,56.126516253495666,24.146249344724037,4.236254008353377e-27
fixed,NA,X_i,0.2868391201530253,0.047083976742523494,6.092075053931649,44972.000009519754,1.1235844880317247e-9
fixed,NA,Y_i,0.687695290326079,0.12157030519800718,5.656770287826438,44972.000001743334,1.5518255585648128e-8
fixed,NA,X_i:Y_i,-0.17629929578982734,0.1488926078047695,-1.1840701723821907,44972.00000174539,0.23639154434723916
ran_pars,subj_id,sd__(Intercept),2.8444115628515725,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.708397674252346,NA,NA,NA,NA
fixed,NA,(Intercept),31.905410423278916,0.4920571895252153,64.84085814103105,24.203932274681886,1.175897363041306e-28
fixed,NA,X_i,0.8681557519447651,0.047958438022280676,18.10225244494899,44972.00000536051,5.5609052385424525e-73
fixed,NA,Y_i,0.7419786223700093,0.12382815451360907,5.99200258846193,44972.00000176151,2.0884488152306415e-9
fixed,NA,X_i:Y_i,0.7928591305466695,0.15165789717442793,5.2279449030917915,44972.00000177656,1.7216909254066306e-7
ran_pars,subj_id,sd__(Intercept),2.452483111935204,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.795843802228066,NA,NA,NA,NA
fixed,NA,(Intercept),31.48929839968188,0.3802323740727243,82.81593190604845,24.337935951641327,2.3606829250717047e-31
fixed,NA,X_i,-0.5519323621608676,0.04760828283704195,-11.593200369147379,44972.00000913466,4.939078125971501e-31
fixed,NA,Y_i,-0.3570287754010991,0.1229240577129308,-2.9044662374787684,44971.99999824512,0.003680589408890282
fixed,NA,X_i:Y_i,-0.7706463386469606,0.15055060925455568,-5.118852341168063,44971.999998195104,3.086641226268912e-7
ran_pars,subj_id,sd__(Intercept),1.8912008480040818,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.760828283704202,NA,NA,NA,NA
fixed,NA,(Intercept),32.14252685160337,0.37852993589057377,84.914094775572,24.31583665876706,1.3558175026184904e-31
fixed,NA,X_i,1.1442260808935238,0.04584039351138321,24.961087661897725,44972.00003490191,1.3827372861193756e-136
fixed,NA,Y_i,0.8916865169189657,0.11835938710212117,7.533720296723177,44972.000032950455,5.023643253454677e-14
fixed,NA,X_i:Y_i,1.3051840314177439,0.14496005233437467,9.003749725525195,44972.000032771095,2.2644650151071074e-19
ran_pars,subj_id,sd__(Intercept),1.8833747497134652,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.584039351138321,NA,NA,NA,NA
fixed,NA,(Intercept),31.68255081626419,0.48632801784798163,65.14646422482623,24.189123768664263,1.0833758924787026e-28
fixed,NA,X_i,0.3938007440222158,0.04566511963152527,8.623666097884312,44971.99998645169,6.69212247485388e-18
fixed,NA,Y_i,0.22890737141426373,0.11790683189031115,1.9414258507701785,44971.99999634543,0.05221288324423678
fixed,NA,X_i:Y_i,-0.06371785001057914,0.1444057876596888,-0.44124166380878455,44971.99999648899,0.6590401748634617
ran_pars,subj_id,sd__(Intercept),2.424483134810135,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.566511963152525,NA,NA,NA,NA
fixed,NA,(Intercept),31.424495385233183,0.3590017614376879,87.53298384773397,24.36180399208616,5.814845006225725e-32
fixed,NA,X_i,0.49405788849443444,0.046492095904325126,10.626707161388106,44971.99999918252,2.4059681930177028e-26
fixed,NA,Y_i,0.2131052463920742,0.12004207544515287,1.7752545980383505,44971.999999372,0.07586262012670307
fixed,NA,X_i:Y_i,0.3742065083588044,0.14702091625265315,2.5452603472810384,44971.99999933721,0.010922938387979331
ran_pars,subj_id,sd__(Intercept),1.7849457605896482,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.649209590432512,NA,NA,NA,NA
fixed,NA,(Intercept),31.747601913018237,0.4421249977209517,71.80684665347924,24.238502838316684,9.331642129795375e-30
fixed,NA,X_i,0.24705326823179571,0.046577322815839386,5.304153465595519,44972.00000265235,1.1373108885366151e-7
fixed,NA,Y_i,0.03650250144172505,0.12026213038444869,0.3035244870936134,44972.00000248744,0.7614915931981334
fixed,NA,X_i:Y_i,0.7191873506483464,0.14729042741098008,4.88278405657429,44972.00000257691,1.0495669779945997e-6
ran_pars,subj_id,sd__(Intercept),2.2024316992984403,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.657732281583946,NA,NA,NA,NA
fixed,NA,(Intercept),31.863155519896246,0.4619323617370926,68.97796768356979,24.228562318335253,2.5142987153243862e-29
fixed,NA,X_i,0.9580665109250467,0.0476462840438754,20.1078957184322,44972.00001163072,1.5602200770866692e-89
fixed,NA,Y_i,0.9828468623100984,0.12302217640706511,7.989184478885987,44972.000009766656,1.390405205095162e-15
fixed,NA,X_i:Y_i,1.2829555810866853,0.15067077962198433,8.514959465302253,44972.00000958433,1.7172246963201114e-17
ran_pars,subj_id,sd__(Intercept),2.301456393404329,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.76462840438754,NA,NA,NA,NA
fixed,NA,(Intercept),31.389960595733502,0.4244344757084974,73.95714154307342,24.272723209125925,4.241513270075101e-30
fixed,NA,X_i,0.9964198945836863,0.04778296504836094,20.853036088807254,44972.00001282741,4.084861957730806e-96
fixed,NA,Y_i,0.896849052059416,0.12337508524314206,7.269288205896242,44972.00000886645,3.6724941727938005e-13
fixed,NA,X_i:Y_i,1.020907024794475,0.15110300290903833,6.756364897718447,44972.00000876768,1.4321622567575964e-11
ran_pars,subj_id,sd__(Intercept),2.1131876573377033,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.778296504836095,NA,NA,NA,NA
fixed,NA,(Intercept),31.208684017716806,0.48088279169252807,64.89873323991046,24.199947935950835,1.160609236035127e-28
fixed,NA,X_i,0.44176351769177313,0.04639912488326625,9.520945035131346,44972.00000275125,1.798011113579989e-21
fixed,NA,Y_i,0.5231833976263659,0.11980202530099238,4.367066385663449,44971.99999764293,1.262075185294209e-5
fixed,NA,X_i:Y_i,-0.09665254883388073,0.14672691606971577,-0.65872405297442,44971.999997765895,0.5100763568252389
ran_pars,subj_id,sd__(Intercept),2.3969407941126315,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.63991248832663,NA,NA,NA,NA
fixed,NA,(Intercept),31.666346711699386,0.5730442534538828,55.25986260369648,24.15194689078653,6.0832665127150396e-27
fixed,NA,X_i,0.39355791346795277,0.04822379834035458,8.161072478992516,44971.999989862095,3.4059513944643174e-16
fixed,NA,Y_i,0.3930476372931974,0.12451331190870556,3.156671614207676,44971.99999795896,0.0015968625943680625
fixed,NA,X_i:Y_i,0.1280258048874112,0.15249704018016835,0.8395297688148865,44971.99999808767,0.4011765541203314
ran_pars,subj_id,sd__(Intercept),2.8584495794972327,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.822379834035461,NA,NA,NA,NA
fixed,NA,(Intercept),31.279991166431607,0.4366423194413993,71.6375618525671,24.245437860392595,9.728785819561125e-30
fixed,NA,X_i,-0.10641808934116141,0.046656132745047485,-2.2809024897687777,44971.9999980241,0.022558872533032983
fixed,NA,Y_i,0.43359796465272044,0.1204656167466744,3.5993503902821335,44972.00000288005,3.193557481178843e-4
fixed,NA,X_i:Y_i,-0.087003521864900693,0.14753964628951416,-0.589695882110056,44972.00000331123,0.5553975189683515
ran_pars,subj_id,sd__(Intercept),2.1748868858157144,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.665613274504751,NA,NA,NA,NA
fixed,NA,(Intercept),31.584442453275024,0.4037389967873526,78.2298532086322,24.281522298077444,1.0692632948401356e-30
fixed,NA,X_i,0.00851401609752626,0.0461780611485612,0.18437361564695182,44972.0000071652,0.8537211979750509
fixed,NA,Y_i,-0.2618339375744882,0.11923124119235042,-2.1960178805157553,44972.00000346194,0.028095751065533248
fixed,NA,X_i:Y_i,0.23707299000475252,0.14602785115998473,1.6234779059031748,44972.000003569796,0.10449429137449125
ran_pars,subj_id,sd__(Intercept),2.009872935260135,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.617806114856128,NA,NA,NA,NA
fixed,NA,(Intercept),31.67444076218513,0.3206871040819373,98.77054723750956,24.467847437253422,2.3666499730224542e-33
fixed,NA,X_i,0.8146606494058727,0.04714578453862344,17.279607442707306,44972.00001605819,1.101069842947362e-66
fixed,NA,Y_i,0.9212495749435432,0.12172989224131447,7.56798152024385,44972.000000382024,3.8628169355064315e-14
fixed,NA,X_i:Y_i,0.27204976582239176,0.14908806121760065,1.8247588948475428,44972.00000075386,0.06804405209183144
ran_pars,subj_id,sd__(Intercept),1.5918417168223036,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.714578453862343,NA,NA,NA,NA
fixed,NA,(Intercept),31.186575109294704,0.40038603236701364,77.8912663983931,24.296945644991784,1.146433890541082e-30
fixed,NA,X_i,0.3396979101357938,0.04701755373050182,7.2249167211653695,44972.00000350295,5.093486424221107e-13
fixed,NA,Y_i,0.18799686025474013,0.12139880171843075,1.5485890930849153,44972.000001776076,0.12148756614862079
fixed,NA,X_i:Y_i,0.30188145595265664,0.14868255979773246,2.0303756968089313,44972.00000179174,0.04232423757492155
ran_pars,subj_id,sd__(Intercept),1.9927067521692365,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.701755373050185,NA,NA,NA,NA
fixed,NA,(Intercept),31.67384345035581,0.3537107083857021,89.54731281648738,24.37578119947056,3.234773735363502e-32
fixed,NA,X_i,-0.01664427453596939,0.04667450814994094,-0.3566031051146803,44971.99999541999,0.7213906255781919
fixed,NA,Y_i,-0.2219435976593034,0.12051306183809567,-1.8416559522608054,44972.00000295057,0.06553207194073653
fixed,NA,X_i:Y_i,0.019516930299091545,0.14759775442190506,0.13223053680954258,44972.00000324662,0.8948025398652658
ran_pars,subj_id,sd__(Intercept),1.7582585519371974,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.66745081499409,NA,NA,NA,NA
fixed,NA,(Intercept),31.621978412336524,0.4013205372694964,78.79481729862633,24.28355509321177,8.942543067804303e-31
fixed,NA,X_i,0.7421690648068968,0.0460697585102432,16.109679946377018,44972.000020011736,3.176750074263606e-58
fixed,NA,Y_i,0.9175075042915869,0.11895160498264631,7.7132839395100286,44972.00001590499,1.251374579666639e-14
fixed,NA,X_i:Y_i,0.6321851129505264,0.14568536814629424,4.339386453111057,44972.00001613482,1.4319231670830517e-5
ran_pars,subj_id,sd__(Intercept),1.9977689130969787,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.606975851024322,NA,NA,NA,NA
fixed,NA,(Intercept),32.10093436730734,0.42046552874953264,76.34617387726347,24.262068434100357,2.0148573048645985e-30
fixed,NA,X_i,0.2895365143751707,0.046420304018976975,6.237281734665201,44972.00000085697,4.4919146196997986e-10
fixed,NA,Y_i,0.679466204704191,0.11985670959425533,5.668987635355188,44971.999997897394,1.445213973526509e-8
fixed,NA,X_i:Y_i,0.18532538821384564,0.14679389037743523,1.262487067665681,44971.99999761784,0.2067801233366771
ran_pars,subj_id,sd__(Intercept),2.0937687180529463,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.642030401897695,NA,NA,NA,NA
fixed,NA,(Intercept),32.47653733020066,0.42563986361960793,76.30050685108002,24.26585807430679,2.0267346221146397e-30
fixed,NA,X_i,-0.40885633462936866,0.04731953774748704,-8.640328162357871,44972.000015159996,5.78612991908409e-18
fixed,NA,Y_i,-0.623498900856763,0.12217852109750028,-5.103179308899978,44972.00000330339,3.3535100676713513e-7
